CustomerId,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Cluster
13099708,55,1,29.0,4,1,1,411,6.0,Potential,0
13100404,39,1,49.0,4,1,2,412,7.0,Loyal,0
13101316,78,2,49.0,4,1,2,412,7.0,Loyal,0
13101466,16,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13105789,86,1,55.0,4,1,2,412,7.0,Loyal,0
13106206,55,1,39.0,4,1,2,412,7.0,Loyal,0
13106261,72,1,27.0,4,1,1,411,6.0,Potential,0
13106288,26,2,38.0,4,1,2,412,7.0,Loyal,0
13106318,46,2,26.5,4,1,1,411,6.0,Potential,0
13110915,48,1,70.0,4,1,3,413,8.0,Champions,0
13110955,46,2,119.97,4,1,3,413,8.0,Champions,0
13112901,10,1,80.0,4,1,3,413,8.0,Champions,0
13115280,27,1,62.0,4,1,2,412,7.0,Loyal,0
13119050,44,2,54.0,4,1,2,412,7.0,Loyal,0
13120950,23,2,68.0,4,1,3,413,8.0,Champions,0
13127203,27,2,69.9,4,1,3,413,8.0,Champions,0
13131558,1,1,49.0,4,1,2,412,7.0,Loyal,0
13131908,72,1,99.0,4,1,3,413,8.0,Champions,0
13132308,77,1,104.0,4,1,3,413,8.0,Champions,0
13132414,11,1,99.0,4,1,3,413,8.0,Champions,0
13132552,13,1,20.0,4,1,1,411,6.0,Potential,0
13133327,49,1,45.0,4,1,2,412,7.0,Loyal,0
13133583,21,1,39.95,4,1,2,412,7.0,Loyal,0
13133694,25,1,20.0,4,1,1,411,6.0,Potential,0
13134153,66,2,27.0,4,1,1,411,6.0,Potential,0
13134202,28,2,48.5,4,1,2,412,7.0,Loyal,0
13134322,92,1,39.99,4,1,2,412,7.0,Loyal,0
13134660,70,2,29.0,4,1,1,411,6.0,Potential,0
13134692,15,2,191.0,4,1,4,414,9.0,Can't Lose Them,0
13134778,13,2,298.0,4,1,4,414,9.0,Can't Lose Them,0
13136581,62,1,119.0,4,1,3,413,8.0,Champions,0
13136797,17,1,25.0,4,1,1,411,6.0,Potential,0
13137334,35,1,36.0,4,1,2,412,7.0,Loyal,0
13140802,27,2,84.99000000000001,4,1,3,413,8.0,Champions,0
13141067,70,1,39.0,4,1,2,412,7.0,Loyal,0
13142374,34,1,49.0,4,1,2,412,7.0,Loyal,0
13143277,72,1,99.0,4,1,3,413,8.0,Champions,0
13143636,12,1,62.0,4,1,2,412,7.0,Loyal,0
13144488,76,2,55.0,4,1,2,412,7.0,Loyal,0
13147157,22,2,74.0,4,1,3,413,8.0,Champions,0
13147382,26,1,24.0,4,1,1,411,6.0,Potential,0
13147885,8,1,48.0,4,1,2,412,7.0,Loyal,0
13148458,1,1,89.0,4,1,3,413,8.0,Champions,0
13148813,84,2,80.0,4,1,3,413,8.0,Champions,0
13148897,56,2,68.0,4,1,3,413,8.0,Champions,0
13153885,16,1,69.0,4,1,3,413,8.0,Champions,0
13153936,25,1,99.0,4,1,3,413,8.0,Champions,0
13159558,67,1,47.9,4,1,2,412,7.0,Loyal,0
13160304,13,1,49.0,4,1,2,412,7.0,Loyal,0
13160468,31,2,99.0,4,1,3,413,8.0,Champions,0
13160608,28,1,99.0,4,1,3,413,8.0,Champions,0
13160754,90,2,70.0,4,1,3,413,8.0,Champions,0
13160802,6,1,189.0,4,1,4,414,9.0,Can't Lose Them,0
13160829,21,1,23.0,4,1,1,411,6.0,Potential,0
13161057,16,1,10.0,4,1,1,411,6.0,Potential,0
13161599,36,1,24.0,4,1,1,411,6.0,Potential,0
13162221,26,1,40.0,4,1,2,412,7.0,Loyal,0
13162583,72,1,39.95,4,1,2,412,7.0,Loyal,0
13163589,34,1,18.0,4,1,1,411,6.0,Potential,0
13166954,29,1,29.0,4,1,1,411,6.0,Potential,0
13167837,18,1,30.0,4,1,2,412,7.0,Loyal,0
13168598,17,2,76.0,4,1,3,413,8.0,Champions,0
13175612,17,1,198.0,4,1,4,414,9.0,Can't Lose Them,0
13175788,1,1,39.0,4,1,2,412,7.0,Loyal,0
13176658,28,1,687.0,4,1,4,414,9.0,Can't Lose Them,0
13178205,68,1,99.0,4,1,3,413,8.0,Champions,0
13179180,36,2,32.0,4,1,2,412,7.0,Loyal,0
13180921,19,1,39.95,4,1,2,412,7.0,Loyal,0
13184966,66,1,25.0,4,1,1,411,6.0,Potential,0
13185728,67,1,47.9,4,1,2,412,7.0,Loyal,0
13187003,40,1,30.0,4,1,2,412,7.0,Loyal,0
13187554,20,1,59.0,4,1,2,412,7.0,Loyal,0
13188514,22,2,195.0,4,1,4,414,9.0,Can't Lose Them,0
13189911,56,2,128.0,4,1,3,413,8.0,Champions,0
13190325,9,1,19.0,4,1,1,411,6.0,Potential,0
13190495,18,2,46.0,4,1,2,412,7.0,Loyal,0
13192388,79,2,47.5,4,1,2,412,7.0,Loyal,0
13195722,62,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13196450,15,2,69.0,4,1,3,413,8.0,Champions,0
13197185,9,1,19.9,4,1,1,411,6.0,Potential,0
13197820,70,1,49.0,4,1,2,412,7.0,Loyal,0
13198301,92,1,39.95,4,1,2,412,7.0,Loyal,0
13201372,62,1,44.0,4,1,2,412,7.0,Loyal,0
13201523,68,1,39.0,4,1,2,412,7.0,Loyal,0
13202783,31,1,37.0,4,1,2,412,7.0,Loyal,0
13207553,28,2,76.0,4,1,3,413,8.0,Champions,0
13209655,15,1,20.0,4,1,1,411,6.0,Potential,0
13211775,36,1,16.0,4,1,1,411,6.0,Potential,0
13213591,23,1,59.0,4,1,2,412,7.0,Loyal,0
13213970,69,2,46.0,4,1,2,412,7.0,Loyal,0
13214732,14,1,50.0,4,1,2,412,7.0,Loyal,0
13217406,41,1,38.0,4,1,2,412,7.0,Loyal,0
13217989,23,1,119.0,4,1,3,413,8.0,Champions,0
13218301,92,1,39.99,4,1,2,412,7.0,Loyal,0
13218669,63,1,39.0,4,1,2,412,7.0,Loyal,0
13219992,60,1,69.0,4,1,3,413,8.0,Champions,0
13221318,52,1,39.0,4,1,2,412,7.0,Loyal,0
13226176,6,1,13.0,4,1,1,411,6.0,Potential,0
13226904,26,2,149.0,4,1,4,414,9.0,Can't Lose Them,0
13226965,35,1,29.95,4,1,2,412,7.0,Loyal,0
13232152,31,2,220.0,4,1,4,414,9.0,Can't Lose Them,0
13232279,31,1,39.99,4,1,2,412,7.0,Loyal,0
13233674,3,1,45.0,4,1,2,412,7.0,Loyal,0
13236698,12,3,26.0,4,1,1,411,6.0,Potential,0
13237946,81,1,69.0,4,1,3,413,8.0,Champions,0
13241391,92,1,58.0,4,1,2,412,7.0,Loyal,0
13241462,58,1,29.0,4,1,1,411,6.0,Potential,0
13241727,34,1,99.0,4,1,3,413,8.0,Champions,0
13241895,23,2,63.0,4,1,2,412,7.0,Loyal,0
13241958,6,1,16.0,4,1,1,411,6.0,Potential,0
13242128,35,2,20.0,4,1,1,411,6.0,Potential,0
13242482,26,2,224.0,4,1,4,414,9.0,Can't Lose Them,0
13242702,17,3,60.0,4,1,2,412,7.0,Loyal,0
13243154,71,1,99.0,4,1,3,413,8.0,Champions,0
13244801,26,1,20.0,4,1,1,411,6.0,Potential,0
13248262,17,1,78.0,4,1,3,413,8.0,Champions,0
13248488,12,2,47.0,4,1,2,412,7.0,Loyal,0
13249056,3,1,29.0,4,1,1,411,6.0,Potential,0
13249252,103,2,30.0,4,1,2,412,7.0,Loyal,0
13251115,4,2,25.0,4,1,1,411,6.0,Potential,0
13256054,56,2,49.0,4,1,2,412,7.0,Loyal,0
13256728,24,1,45.0,4,1,2,412,7.0,Loyal,0
13257185,15,2,278.0,4,1,4,414,9.0,Can't Lose Them,0
13257426,41,1,139.0,4,1,4,414,9.0,Can't Lose Them,0
13258610,23,1,119.0,4,1,3,413,8.0,Champions,0
13259298,71,1,99.0,4,1,3,413,8.0,Champions,0
13259388,67,1,23.95,4,1,1,411,6.0,Potential,0
13259675,67,2,39.9,4,1,2,412,7.0,Loyal,0
13262986,15,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13269219,6,1,199.0,4,1,4,414,9.0,Can't Lose Them,0
13269283,31,1,30.0,4,1,2,412,7.0,Loyal,0
13270494,44,1,20.0,4,1,1,411,6.0,Potential,0
13270534,71,1,99.0,4,1,3,413,8.0,Champions,0
13273987,28,2,44.0,4,1,2,412,7.0,Loyal,0
13274825,70,1,40.0,4,1,2,412,7.0,Loyal,0
13276863,36,2,42.0,4,1,2,412,7.0,Loyal,0
13284303,55,3,41.0,4,1,2,412,7.0,Loyal,0
13285366,61,1,29.0,4,1,1,411,6.0,Potential,0
13288067,35,1,39.0,4,1,2,412,7.0,Loyal,0
13288798,46,2,158.0,4,1,4,414,9.0,Can't Lose Them,0
13289894,40,1,159.0,4,1,4,414,9.0,Can't Lose Them,0
13291278,35,2,65.0,4,1,3,413,8.0,Champions,0
13293163,27,2,198.0,4,1,4,414,9.0,Can't Lose Them,0
13295948,39,1,29.0,4,1,1,411,6.0,Potential,0
13298092,6,1,16.0,4,1,1,411,6.0,Potential,0
13298319,26,1,20.0,4,1,1,411,6.0,Potential,0
13299549,17,1,40.0,4,1,2,412,7.0,Loyal,0
13309071,19,1,279.0,4,1,4,414,9.0,Can't Lose Them,0
13309729,14,2,109.5,4,1,3,413,8.0,Champions,0
13310757,23,1,99.0,4,1,3,413,8.0,Champions,0
13311486,5,2,158.95,4,1,4,414,9.0,Can't Lose Them,0
13315658,35,1,75.0,4,1,3,413,8.0,Champions,0
13316527,15,1,69.0,4,1,3,413,8.0,Champions,0
13318679,56,2,128.0,4,1,3,413,8.0,Champions,0
13318887,69,1,89.0,4,1,3,413,8.0,Champions,0
13320089,15,1,35.0,4,1,2,412,7.0,Loyal,0
13323374,16,1,23.0,4,1,1,411,6.0,Potential,0
13325459,28,1,20.0,4,1,1,411,6.0,Potential,0
13325504,69,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13325538,28,1,26.0,4,1,1,411,6.0,Potential,0
13325659,66,2,104.0,4,1,3,413,8.0,Champions,0
13326156,4,1,9.0,4,1,1,411,6.0,Potential,0
13326506,21,1,117.0,4,1,3,413,8.0,Champions,0
13326834,13,1,119.0,4,1,3,413,8.0,Champions,0
13327069,2,2,31.0,4,1,2,412,7.0,Loyal,0
13327124,27,1,95.0,4,1,3,413,8.0,Champions,0
13327269,43,1,63.0,4,1,2,412,7.0,Loyal,0
13343034,19,2,107.0,4,1,3,413,8.0,Champions,0
13343041,11,1,139.0,4,1,4,414,9.0,Can't Lose Them,0
13343605,27,1,12.0,4,1,1,411,6.0,Potential,0
13353670,1,1,20.0,4,1,1,411,6.0,Potential,0
13353742,45,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13353904,45,2,119.85000000000001,4,1,3,413,8.0,Champions,0
13354106,58,2,50.0,4,1,2,412,7.0,Loyal,0
13354767,28,1,40.0,4,1,2,412,7.0,Loyal,0
13355986,102,2,58.0,4,1,2,412,7.0,Loyal,0
13356537,10,1,39.0,4,1,2,412,7.0,Loyal,0
13357783,27,2,158.99,4,1,4,414,9.0,Can't Lose Them,0
13359039,51,2,144.0,4,1,4,414,9.0,Can't Lose Them,0
13359633,57,2,24.0,4,1,1,411,6.0,Potential,0
13360670,6,1,16.0,4,1,1,411,6.0,Potential,0
13361842,65,2,87.0,4,1,3,413,8.0,Champions,0
13367372,5,1,115.0,4,1,3,413,8.0,Champions,0
13367733,42,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13367755,16,2,98.0,4,1,3,413,8.0,Champions,0
13367852,51,1,17.5,4,1,1,411,6.0,Potential,0
13368184,29,2,40.0,4,1,2,412,7.0,Loyal,0
13369188,28,2,33.0,4,1,2,412,7.0,Loyal,0
13369634,13,1,39.0,4,1,2,412,7.0,Loyal,0
13374888,23,2,42.5,4,1,2,412,7.0,Loyal,0
13376857,1,1,20.0,4,1,1,411,6.0,Potential,0
13377613,14,2,223.0,4,1,4,414,9.0,Can't Lose Them,0
13382646,61,1,95.0,4,1,3,413,8.0,Champions,0
13383145,23,1,39.0,4,1,2,412,7.0,Loyal,0
13385214,5,1,16.0,4,1,1,411,6.0,Potential,0
13387274,14,1,40.0,4,1,2,412,7.0,Loyal,0
13389718,51,2,153.0,4,1,4,414,9.0,Can't Lose Them,0
13389752,52,1,139.0,4,1,4,414,9.0,Can't Lose Them,0
13389838,80,1,75.0,4,1,3,413,8.0,Champions,0
13390889,65,2,46.0,4,1,2,412,7.0,Loyal,0
13401816,59,1,39.0,4,1,2,412,7.0,Loyal,0
13402744,7,1,99.0,4,1,3,413,8.0,Champions,0
13402992,26,1,20.0,4,1,1,411,6.0,Potential,0
13403000,20,1,21.0,4,1,1,411,6.0,Potential,0
13403165,40,2,93.0,4,1,3,413,8.0,Champions,0
13403508,67,1,19.95,4,1,1,411,6.0,Potential,0
13403836,47,1,12.0,4,1,1,411,6.0,Potential,0
13404565,1,2,32.0,4,1,2,412,7.0,Loyal,0
13405037,23,2,108.0,4,1,3,413,8.0,Champions,0
13405189,6,3,195.0,4,1,4,414,9.0,Can't Lose Them,0
13405197,66,2,17.0,4,1,1,411,6.0,Potential,0
13406170,14,1,38.0,4,1,2,412,7.0,Loyal,0
13409102,19,1,21.0,4,1,1,411,6.0,Potential,0
13409660,56,1,299.0,4,1,4,414,9.0,Can't Lose Them,0
13410467,101,2,38.0,4,1,2,412,7.0,Loyal,0
13412524,33,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13414327,36,2,52.95,4,1,2,412,7.0,Loyal,0
13417601,31,2,155.0,4,1,4,414,9.0,Can't Lose Them,0
13427375,63,1,29.0,4,1,1,411,6.0,Potential,0
13429361,25,2,219.0,4,1,4,414,9.0,Can't Lose Them,0
13431115,36,1,26.0,4,1,1,411,6.0,Potential,0
13431323,69,2,35.0,4,1,2,412,7.0,Loyal,0
13436016,17,2,94.0,4,1,3,413,8.0,Champions,0
13438883,10,1,35.0,4,1,2,412,7.0,Loyal,0
13442497,105,2,33.0,4,1,2,412,7.0,Loyal,0
13446283,36,1,23.95,4,1,1,411,6.0,Potential,0
13448292,31,1,119.0,4,1,3,413,8.0,Champions,0
13448680,6,2,174.0,4,1,4,414,9.0,Can't Lose Them,0
13449266,19,2,307.5,4,1,4,414,9.0,Can't Lose Them,0
13456423,7,1,99.0,4,1,3,413,8.0,Champions,0
13457125,12,1,117.0,4,1,3,413,8.0,Champions,0
13458251,44,1,20.0,4,1,1,411,6.0,Potential,0
13461261,12,1,99.0,4,1,3,413,8.0,Champions,0
13461463,28,2,55.5,4,1,2,412,7.0,Loyal,0
13462195,60,1,109.0,4,1,3,413,8.0,Champions,0
13464648,97,2,50.5,4,1,2,412,7.0,Loyal,0
13467986,96,2,37.0,4,1,2,412,7.0,Loyal,0
13471241,3,1,129.0,4,1,3,413,8.0,Champions,0
13471326,12,1,17.5,4,1,1,411,6.0,Potential,0
13471694,21,2,61.0,4,1,2,412,7.0,Loyal,0
13471942,11,2,138.0,4,1,4,414,9.0,Can't Lose Them,0
13473332,36,1,16.0,4,1,1,411,6.0,Potential,0
13473498,15,1,159.0,4,1,4,414,9.0,Can't Lose Them,0
13473506,19,1,99.0,4,1,3,413,8.0,Champions,0
13473586,67,1,27.5,4,1,1,411,6.0,Potential,0
13473711,67,2,58.95,4,1,2,412,7.0,Loyal,0
13473927,21,1,23.0,4,1,1,411,6.0,Potential,0
13477260,22,2,208.0,4,1,4,414,9.0,Can't Lose Them,0
13478822,15,2,198.0,4,1,4,414,9.0,Can't Lose Them,0
13479855,43,2,66.95,4,1,3,413,8.0,Champions,0
13481816,26,1,20.0,4,1,1,411,6.0,Potential,0
13486495,13,1,20.0,4,1,1,411,6.0,Potential,0
13486540,70,1,22.0,4,1,1,411,6.0,Potential,0
13486728,13,1,79.0,4,1,3,413,8.0,Champions,0
13486743,65,1,90.0,4,1,3,413,8.0,Champions,0
13486849,79,1,109.0,4,1,3,413,8.0,Champions,0
13487041,40,2,38.0,4,1,2,412,7.0,Loyal,0
13488186,36,2,194.95,4,1,4,414,9.0,Can't Lose Them,0
13488368,24,1,20.0,4,1,1,411,6.0,Potential,0
13489386,1,1,10.0,4,1,1,411,6.0,Potential,0
13489544,52,2,65.0,4,1,3,413,8.0,Champions,0
13490133,92,1,39.99,4,1,2,412,7.0,Loyal,0
13494049,8,3,179.0,4,1,4,414,9.0,Can't Lose Them,0
13494568,22,2,86.0,4,1,3,413,8.0,Champions,0
13500148,26,1,20.0,4,1,1,411,6.0,Potential,0
13501927,17,2,144.0,4,1,4,414,9.0,Can't Lose Them,0
13504360,10,2,149.9,4,1,4,414,9.0,Can't Lose Them,0
13505942,19,1,23.0,4,1,1,411,6.0,Potential,0
13506495,89,2,28.5,4,1,1,411,6.0,Potential,0
13507641,8,2,18.0,4,1,1,411,6.0,Potential,0
13507725,35,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13507908,27,2,129.0,4,1,3,413,8.0,Champions,0
13516477,18,2,67.0,4,1,3,413,8.0,Champions,0
13517063,62,2,48.0,4,1,2,412,7.0,Loyal,0
13517528,25,1,149.0,4,1,4,414,9.0,Can't Lose Them,0
13518754,23,2,129.0,4,1,3,413,8.0,Champions,0
13520925,21,1,20.0,4,1,1,411,6.0,Potential,0
13522846,61,2,124.0,4,1,3,413,8.0,Champions,0
13523114,1,2,238.0,4,1,4,414,9.0,Can't Lose Them,0
13523233,22,1,21.0,4,1,1,411,6.0,Potential,0
13525371,21,1,68.0,4,1,3,413,8.0,Champions,0
13525830,34,1,24.0,4,1,1,411,6.0,Potential,0
13528689,19,1,75.0,4,1,3,413,8.0,Champions,0
13530340,49,1,85.0,4,1,3,413,8.0,Champions,0
13530772,12,1,99.0,4,1,3,413,8.0,Champions,0
13530852,74,1,35.0,4,1,2,412,7.0,Loyal,0
13531084,14,2,124.5,4,1,3,413,8.0,Champions,0
13532356,16,2,44.0,4,1,2,412,7.0,Loyal,0
13532908,65,1,70.0,4,1,3,413,8.0,Champions,0
13537811,53,2,71.0,4,1,3,413,8.0,Champions,0
13538603,28,2,148.0,4,1,4,414,9.0,Can't Lose Them,0
13538960,10,1,114.0,4,1,3,413,8.0,Champions,0
13539377,66,3,35.0,4,1,2,412,7.0,Loyal,0
13541706,49,1,97.0,4,1,3,413,8.0,Champions,0
13542627,9,1,19.9,4,1,1,411,6.0,Potential,0
13543322,21,1,189.0,4,1,4,414,9.0,Can't Lose Them,0
13543694,37,1,59.0,4,1,2,412,7.0,Loyal,0
13544912,23,1,20.0,4,1,1,411,6.0,Potential,0
13547028,5,1,25.0,4,1,1,411,6.0,Potential,0
13548308,6,3,73.95,4,1,3,413,8.0,Champions,0
13548839,18,3,50.0,4,1,2,412,7.0,Loyal,0
13553680,1,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13559722,26,1,40.0,4,1,2,412,7.0,Loyal,0
13560192,36,2,148.0,4,1,4,414,9.0,Can't Lose Them,0
13560404,17,2,187.0,4,1,4,414,9.0,Can't Lose Them,0
13560984,48,2,56.0,4,1,2,412,7.0,Loyal,0
13561820,28,2,52.0,4,1,2,412,7.0,Loyal,0
13562478,92,2,78.99000000000001,4,1,3,413,8.0,Champions,0
13564007,37,1,110.0,4,1,3,413,8.0,Champions,0
13571832,43,1,18.0,4,1,1,411,6.0,Potential,0
13575671,42,2,58.0,4,1,2,412,7.0,Loyal,0
13575773,57,2,78.0,4,1,3,413,8.0,Champions,0
13581969,63,1,299.0,4,1,4,414,9.0,Can't Lose Them,0
13583192,14,1,396.0,4,1,4,414,9.0,Can't Lose Them,0
13585992,46,2,78.0,4,1,3,413,8.0,Champions,0
13586101,21,1,39.0,4,1,2,412,7.0,Loyal,0
13587090,26,1,99.0,4,1,3,413,8.0,Champions,0
13589384,26,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13589414,38,1,62.5,4,1,2,412,7.0,Loyal,0
13590304,23,1,16.0,4,1,1,411,6.0,Potential,0
13590542,24,1,20.0,4,1,1,411,6.0,Potential,0
13593595,83,1,109.0,4,1,3,413,8.0,Champions,0
13594972,43,2,40.0,4,1,2,412,7.0,Loyal,0
13595154,43,1,115.0,4,1,3,413,8.0,Champions,0
13595783,15,1,97.0,4,1,3,413,8.0,Champions,0
13595803,25,1,99.0,4,1,3,413,8.0,Champions,0
13596396,16,1,19.0,4,1,1,411,6.0,Potential,0
13602341,43,1,150.0,4,1,4,414,9.0,Can't Lose Them,0
13602541,31,2,134.0,4,1,4,414,9.0,Can't Lose Them,0
13602612,37,1,19.0,4,1,1,411,6.0,Potential,0
13602643,42,1,24.0,4,1,1,411,6.0,Potential,0
13605266,14,1,249.0,4,1,4,414,9.0,Can't Lose Them,0
13607003,5,1,16.0,4,1,1,411,6.0,Potential,0
13607204,68,2,114.0,4,1,3,413,8.0,Champions,0
13608711,17,2,204.0,4,1,4,414,9.0,Can't Lose Them,0
13622780,14,3,103.0,4,1,3,413,8.0,Champions,0
13623139,29,1,20.0,4,1,1,411,6.0,Potential,0
13629929,68,1,39.0,4,1,2,412,7.0,Loyal,0
13633606,8,2,98.0,4,1,3,413,8.0,Champions,0
13636382,67,2,48.95,4,1,2,412,7.0,Loyal,0
13639815,56,2,57.0,4,1,2,412,7.0,Loyal,0
13641976,64,1,138.0,4,1,4,414,9.0,Can't Lose Them,0
13642333,18,1,39.95,4,1,2,412,7.0,Loyal,0
13643126,34,2,36.0,4,1,2,412,7.0,Loyal,0
13644126,71,1,109.0,4,1,3,413,8.0,Champions,0
13644156,5,1,37.0,4,1,2,412,7.0,Loyal,0
13644271,27,1,24.0,4,1,1,411,6.0,Potential,0
13649918,45,2,47.0,4,1,2,412,7.0,Loyal,0
13649952,73,1,59.0,4,1,2,412,7.0,Loyal,0
13651963,25,1,109.0,4,1,3,413,8.0,Champions,0
13652493,65,2,12.0,4,1,1,411,6.0,Potential,0
13652731,29,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13654797,22,2,78.0,4,1,3,413,8.0,Champions,0
13656399,60,1,109.0,4,1,3,413,8.0,Champions,0
13656422,32,1,135.0,4,1,4,414,9.0,Can't Lose Them,0
13657613,44,1,18.0,4,1,1,411,6.0,Potential,0
13658537,7,2,106.0,4,1,3,413,8.0,Champions,0
13658733,31,2,98.0,4,1,3,413,8.0,Champions,0
13658744,36,2,78.95,4,1,3,413,8.0,Champions,0
13659826,9,3,78.0,4,1,3,413,8.0,Champions,0
13660967,31,1,12.0,4,1,1,411,6.0,Potential,0
13665645,39,2,71.0,4,1,3,413,8.0,Champions,0
13666837,43,1,79.0,4,1,3,413,8.0,Champions,0
13667481,26,1,20.0,4,1,1,411,6.0,Potential,0
13669543,22,1,119.0,4,1,3,413,8.0,Champions,0
13674723,56,2,38.0,4,1,2,412,7.0,Loyal,0
13677417,6,1,135.0,4,1,4,414,9.0,Can't Lose Them,0
13678487,11,2,228.0,4,1,4,414,9.0,Can't Lose Them,0
13678866,12,1,116.0,4,1,3,413,8.0,Champions,0
13679217,24,1,78.0,4,1,3,413,8.0,Champions,0
13688257,21,1,15.0,4,1,1,411,6.0,Potential,0
13689966,78,2,58.9,4,1,2,412,7.0,Loyal,0
13690952,15,2,67.0,4,1,3,413,8.0,Champions,0
13693018,48,1,89.0,4,1,3,413,8.0,Champions,0
13699488,28,2,39.0,4,1,2,412,7.0,Loyal,0
13700438,63,1,49.0,4,1,2,412,7.0,Loyal,0
13700523,12,1,179.0,4,1,4,414,9.0,Can't Lose Them,0
13701148,29,1,79.9,4,1,3,413,8.0,Champions,0
13705204,1,1,20.0,4,1,1,411,6.0,Potential,0
13707899,3,2,41.0,4,1,2,412,7.0,Loyal,0
13707914,59,1,69.0,4,1,3,413,8.0,Champions,0
13709292,16,1,24.0,4,1,1,411,6.0,Potential,0
13709597,84,1,34.0,4,1,2,412,7.0,Loyal,0
13712466,44,1,27.0,4,1,1,411,6.0,Potential,0
13718259,54,1,29.0,4,1,1,411,6.0,Potential,0
13718342,54,1,29.0,4,1,1,411,6.0,Potential,0
13718720,79,1,39.0,4,1,2,412,7.0,Loyal,0
13719146,96,2,58.9,4,1,2,412,7.0,Loyal,0
13720643,16,1,59.0,4,1,2,412,7.0,Loyal,0
13721199,19,2,104.0,4,1,3,413,8.0,Champions,0
13725098,44,1,18.0,4,1,1,411,6.0,Potential,0
13736479,13,3,80.0,4,1,3,413,8.0,Champions,0
13739136,82,2,61.5,4,1,2,412,7.0,Loyal,0
13739656,17,1,58.0,4,1,2,412,7.0,Loyal,0
13740085,70,1,45.0,4,1,2,412,7.0,Loyal,0
13740157,1,2,2963.0,4,1,4,414,9.0,Can't Lose Them,0
13740402,69,1,32.0,4,1,2,412,7.0,Loyal,0
13740557,77,1,79.0,4,1,3,413,8.0,Champions,0
13740655,13,1,109.0,4,1,3,413,8.0,Champions,0
13740758,24,1,20.0,4,1,1,411,6.0,Potential,0
13740776,21,2,134.0,4,1,4,414,9.0,Can't Lose Them,0
13740854,16,1,24.0,4,1,1,411,6.0,Potential,0
13741380,68,1,24.0,4,1,1,411,6.0,Potential,0
13741476,49,1,109.0,4,1,3,413,8.0,Champions,0
13741773,44,2,39.0,4,1,2,412,7.0,Loyal,0
13741801,56,1,30.0,4,1,2,412,7.0,Loyal,0
13742792,28,2,30.0,4,1,2,412,7.0,Loyal,0
13743573,23,1,64.0,4,1,2,412,7.0,Loyal,0
13743800,13,1,358.0,4,1,4,414,9.0,Can't Lose Them,0
13751175,15,2,56.0,4,1,2,412,7.0,Loyal,0
13751269,16,1,58.0,4,1,2,412,7.0,Loyal,0
13752688,62,2,46.5,4,1,2,412,7.0,Loyal,0
13753327,34,1,450.0,4,1,4,414,9.0,Can't Lose Them,0
13756132,44,2,88.0,4,1,3,413,8.0,Champions,0
13759661,100,2,40.9,4,1,2,412,7.0,Loyal,0
13759862,33,2,165.0,4,1,4,414,9.0,Can't Lose Them,0
13765699,44,1,25.0,4,1,1,411,6.0,Potential,0
13766491,32,1,109.0,4,1,3,413,8.0,Champions,0
13767028,34,1,45.0,4,1,2,412,7.0,Loyal,0
13770160,57,1,29.0,4,1,1,411,6.0,Potential,0
13771023,58,2,64.0,4,1,2,412,7.0,Loyal,0
13771370,26,1,20.0,4,1,1,411,6.0,Potential,0
13772471,22,1,238.0,4,1,4,414,9.0,Can't Lose Them,0
13773749,1,5,234.95,4,1,4,414,9.0,Can't Lose Them,0
13776127,3,1,32.0,4,1,2,412,7.0,Loyal,0
13778819,23,1,99.0,4,1,3,413,8.0,Champions,0
13780464,69,2,16.0,4,1,1,411,6.0,Potential,0
13784477,70,1,25.0,4,1,1,411,6.0,Potential,0
13784929,4,1,17.95,4,1,1,411,6.0,Potential,0
13786674,21,1,18.0,4,1,1,411,6.0,Potential,0
13787399,44,1,199.0,4,1,4,414,9.0,Can't Lose Them,0
13787476,71,1,99.0,4,1,3,413,8.0,Champions,0
13787911,40,1,78.0,4,1,3,413,8.0,Champions,0
13788110,1,2,73.0,4,1,3,413,8.0,Champions,0
13788427,29,3,68.0,4,1,3,413,8.0,Champions,0
13788553,17,1,45.0,4,1,2,412,7.0,Loyal,0
13789508,27,1,78.0,4,1,3,413,8.0,Champions,0
13791700,23,1,20.0,4,1,1,411,6.0,Potential,0
13792415,9,1,9.0,4,1,1,411,6.0,Potential,0
13793749,28,1,20.0,4,1,1,411,6.0,Potential,0
13795316,3,1,32.0,4,1,2,412,7.0,Loyal,0
13798452,42,1,79.9,4,1,3,413,8.0,Champions,0
13799358,1,4,197.0,4,1,4,414,9.0,Can't Lose Them,0
13800813,43,1,29.95,4,1,2,412,7.0,Loyal,0
13801687,13,2,148.0,4,1,4,414,9.0,Can't Lose Them,0
13802362,67,1,119.0,4,1,3,413,8.0,Champions,0
13807371,71,1,45.0,4,1,2,412,7.0,Loyal,0
